"movie_id","movie_name","year","certificate","runtime","rating","director","star","votes","gross(in $)"
"tt0056283","No Man Is an Island","1962","Approved","114 min","6.7","Richard Goldstone#John Monks Jr.","Jeffrey Hunter#Marshall Thompson#Barbara Perez#Ronald Remy","527","-"
"tt16352084","THE ARRIVAL OF DAJJAL","-","-","120 min","-","Omer Sarikaya","-","-","-"
"tt0460492","Der letzte Zug","2006","-","123 min","6.6","Joseph Vilsmaier#Dana Vávrová","Gedeon Burkhard#Lale Yavas#Lena Beyerling#Sibel Kekilli","1517","-"
"tt0048159","Hell's Horizon","1955","Approved","80 min","5.2","Tom Gries","John Ireland#Marla English#Bill Williams#Hugh Beaumont","112","-"
"tt0068471","Delirio caldo","1972","R","102 min","5.4","Renato Polselli","Mickey Hargitay#Rita Calderoni#Raul Lovecchio#Carmen Young","1060","-"
"tt0045082","Retreat, Hell!","1952","Approved","95 min","6.4","Joseph H. Lewis","Frank Lovejoy#Richard Carlson#Anita Louise#Russ Tamblyn","516","-"
"tt8702938","Centipede","2018","-","197 min","5.9","Abolhassan Davoodi","Reza Attaran#Javad Ezati#Sara Bahrami#Mehran Ahmadi","3445","-"
"tt0103186","Cows","1992","-","96 min","7.1","Julio Medem","Emma Suárez#Carmelo Gómez#Ana Torrent#Karra Elejalde","3814","-"
"tt0048287","The Last Command","1955","Passed","110 min","6.3","Frank Lloyd","Sterling Hayden#Anna Maria Alberghetti#Richard Carlson#Arthur Hunnicutt","853","-"
"tt0825225","American Pastime","2007","Not Rated","105 min","6.5","Desmond Nakano","Aaron Yoo#Olesya Rulin#Carleton Bluford#Sami Roe","752","-"
"tt0031033","Allegheny Uprising","1939","Approved","81 min","6.3","William A. Seiter","Claire Trevor#John Wayne#George Sanders#Brian Donlevy","1733","-"
"tt0076836","Hitler's Last Train","1977","-","75 min","3.3","Alain Payet","Monica Swinn#Christine Aurel#Sandra Mozarowsky#Claudine Beccarie","518","-"
"tt2486862","Battle Scars","2015","TV-MA","94 min","5.5","Danny Buday","Zane Holtz#Heather McComb#Fairuza Balk#David James Elliott","230","-"
"tt0082429","Circle of Deceit","1981","R","108 min","7.1","Volker Schlöndorff","Bruno Ganz#Hanna Schygulla#Jean Carmet#Jerzy Skolimowski","914","-"
"tt0061537","The Red and the White","1967","Not Rated","90 min","7.6","Miklós Jancsó","József Madaras#Tibor Molnár#András Kozák#Jácint Juhász","3642","-"
"tt0034281","They Met in Bombay","1941","Passed","92 min","6.5","Clarence Brown","Clark Gable#Rosalind Russell#Peter Lorre#Jessie Ralph","1189","-"
"tt0032477","Flight Command","1940","Passed","116 min","6.2","Frank Borzage","Robert Taylor#Ruth Hussey#Walter Pidgeon#Paul Kelly","825","-"
"tt0140588","Nazi Love Camp 27","1977","R","86 min","4.6","Mario Caiano","Sirpa Lane#Giancarlo Sisti#Roberto Posse#Gianfilippo Carcano","377","-"
"tt0078079","Little Girl in Blue Velvet","1978","-","108 min","6.1","Alan Bridges","Michel Piccoli#Claudia Cardinale#Lara Wendel#Umberto Orsini","81","-"
"tt7691572","Cyborgs: Heroes Never Die","2017","TV-14","112 min","7.5","Akhtem Seitablaev","Makar Tikhomirov#Vyacheslav Dovzhenko#Andrey Isaenko#Viktor Zhdanov","7336","-"
"tt0239234","The Lady and the Duke","2001","PG-13","129 min","6.8","Éric Rohmer","Lucy Russell#Jean-Claude Dreyfus#Alain Libolt#Charlotte Véry","2801","329845"
"tt6353716","The Frozen Front","2017","-","140 min","4","David Aboucaya","Manuel Gonçalves#Laurent Guiot#Laurent Cerulli#Benoit Davin","293","-"
"tt0037843","Keep Your Powder Dry","1945","Passed","93 min","6.4","Edward Buzzell","Lana Turner#Laraine Day#Susan Peters#Agnes Moorehead","543","-"
"tt0010307","J'accuse!","1919","Not Rated","166 min","7.7","Abel Gance","Romuald Joubé#Maxime Desjardins#Séverin-Mars#Angèle Guys","1868","-"
"tt2296747","Come What May","2015","R","114 min","6.7","Christian Carion","August Diehl#Olivier Gourmet#Mathilde Seigner#Alice Isaaz","1175","33275"
"tt0203224","Yôkirô","1983","-","144 min","7","Hideo Gosha","Ken Ogata#Kimiko Ikegami#Atsuko Asano#Mitsuko Baishô","323","-"
"tt0057879","Behold a Pale Horse","1964","Approved","118 min","6.7","Fred Zinnemann","Gregory Peck#Anthony Quinn#Omar Sharif#Raymond Pellegrin","2110","3000000"
"tt7162758","Paltan","2018","Not Rated","150 min","5.2","J.P. Dutta","Jackie Shroff#Arjun Rampal#Sonu Sood#Gurmeet Choudhary","1123","-"
